tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0033158	movie	Three Cockeyed Sailors	Sailors Three	0	1940	\N	86	Comedy,War
tt0033159	movie	Three Faces West	Three Faces West	0	1940	\N	79	Adventure,Drama,Romance
tt0033160	movie	Three Men from Texas	Three Men from Texas	0	1940	\N	76	Western
tt0033161	movie	Three Silent Men	Three Silent Men	0	1940	\N	72	Crime,Drama,Film-Noir
tt0033162	short	Throwing a Party	Throwing a Party	0	1941	\N	20	Comedy,Short
tt0033163	movie	Thundering Frontier	Thundering Frontier	0	1940	\N	57	Action,Music,Western
tt0033164	movie	Tilly of Bloomsbury	Tilly of Bloomsbury	0	1940	\N	83	Comedy
tt0033165	movie	Time in the Sun	Time in the Sun	0	1940	\N	55	Documentary
tt0033166	short	The Timid Toreador	The Timid Toreador	0	1940	\N	6	Animation,Comedy,Family
tt0033167	movie	Tin Pan Alley	Tin Pan Alley	0	1940	\N	94	Drama,Musical,Romance
tt0033168	movie	Tobie est un ange	Tobie est un ange	0	1940	\N	71	Comedy
tt0033169	movie	Tom Brown's School Days	Tom Brown's School Days	0	1940	\N	86	Drama
tt0033170	short	Tom Thumb in Trouble	Tom Thumb in Trouble	0	1940	\N	8	Animation,Drama,Family
tt0033171	short	Tom Turkey and His Harmonica Humdingers	Tom Turkey and His Harmonica Humdingers	0	1940	\N	7	Animation,Comedy,Music
tt0033172	movie	Tomboy	Tomboy	0	1940	\N	70	Drama,Romance
tt0033173	movie	Too Many Girls	Too Many Girls	0	1940	\N	85	Comedy,Music,Sport
tt0033174	movie	Too Many Husbands	Too Many Husbands	0	1940	\N	81	Comedy,Romance
tt0033175	movie	Torrid Zone	Torrid Zone	0	1940	\N	88	Action,Adventure,Comedy
tt0033176	movie	The Torso Murder Mystery	Traitor Spy	0	1939	\N	70	Crime,Mystery
tt0033177	movie	The Story of Tosca	Tosca	0	1941	\N	100	Drama,Music
tt0033178	movie	Tottisalmen perillinen	Tottisalmen perillinen	0	1940	\N	69	Drama,Family
tt0033179	movie	The Trail Blazers	The Trail Blazers	0	1940	\N	58	Western
tt0033180	movie	Trail of the Vigilantes	Trail of the Vigilantes	0	1940	\N	75	Comedy,Western
tt0033181	movie	Trailing Double Trouble	Trailing Double Trouble	0	1940	\N	56	Western
tt0033182	movie	Traummusik	Traummusik	0	1940	\N	75	Romance
tt0033183	short	El tren	El tren	0	1940	\N	9	Documentary,Short
tt0033184	movie	Trenck, der Pandur	Trenck, der Pandur	0	1940	\N	80	\N
tt0033185	movie	Triple Justice	Triple Justice	0	1940	\N	66	Western
tt0033186	short	The Trouble with Husbands	The Trouble with Husbands	0	1940	\N	11	Comedy,Short
tt0033187	movie	Tugboat Annie Sails Again	Tugboat Annie Sails Again	0	1940	\N	77	Adventure,Comedy,Drama
tt0033188	short	Tugboat Mickey	Tugboat Mickey	0	1940	\N	7	Animation,Comedy,Family
tt0033189	movie	The Tulsa Kid	The Tulsa Kid	0	1940	\N	57	Western
tt0033190	movie	Turnabout	Turnabout	0	1940	\N	83	Comedy,Fantasy,Romance
tt0033191	movie	Two Girls on Broadway	Two Girls on Broadway	0	1940	\N	73	Musical,Romance
tt0033192	movie	Two Smart Men	Two Smart Men	0	1940	\N	52	Comedy
tt0033193	movie	Two Women	L'empreinte du Dieu	0	1940	\N	130	Drama
tt0033194	movie	Two for Danger	Two for Danger	0	1940	\N	73	Comedy,Crime
tt0033195	movie	Two-Fisted Rangers	Two-Fisted Rangers	0	1939	\N	62	Western
tt0033196	movie	Typhoon	Typhoon	0	1940	\N	70	Adventure,Romance
tt0033197	movie	Tóparti látomás	Tóparti látomás	0	1940	\N	93	Drama
tt0033198	movie	Tørres Snørtevold	Tørres Snørtevold	0	1940	\N	102	Comedy,Drama
tt0033199	short	The Ugly Dino	The Ugly Dino	0	1940	\N	6	Animation,Short
tt0033200	movie	La última falla	La última falla	0	1940	\N	83	Comedy
tt0033201	movie	Ultimatum	Ultimatum	0	1938	\N	83	Drama,War
tt0033202	movie	The Last Fight	L'ultimo combattimento	0	1941	\N	75	Drama
tt0033203	movie	Un chapeau de paille d'Italie	Un chapeau de paille d'Italie	0	1941	\N	85	Comedy
tt0033204	movie	Under Texas Skies	Under Texas Skies	0	1940	\N	57	Adventure,Music,Western
tt0033205	movie	Under Your Hat	Under Your Hat	0	1940	\N	79	Adventure,Comedy
tt0033206	movie	Unfaithful Eckehart	Der ungetreue Eckehart	0	1940	\N	88	Comedy
tt0033207	movie	Unser Fräulein Doktor	Unser Fräulein Doktor	0	1940	\N	94	Comedy
tt0033208	movie	Untamed	Untamed	0	1940	\N	83	Adventure,Drama,Romance
tt0033209	movie	Immortal France	Untel père et fils	0	1943	\N	113	Drama,War
tt0033210	short	Unusual Occupations	Unusual Occupations	0	1940	\N	11	Documentary,Short
tt0033211	short	Unusual Occupations	Unusual Occupations	0	1940	\N	11	Documentary,Short
tt0033212	movie	L'uomo del romanzo	L'uomo del romanzo	0	1944	\N	73	\N
tt0033213	movie	L'uomo della legione	L'uomo della legione	0	1940	\N	87	Drama,War
tt0033214	movie	Up in the Air	Up in the Air	0	1940	\N	62	Mystery
tt0033215	short	Valencia y sus flores	Valencia y sus flores	0	1940	\N	13	Documentary,Short
tt0033216	movie	Vengeance of the Deep	Lovers and Luggers	0	1938	\N	99	Adventure,Drama,Romance
tt0033217	movie	Verwandte sind auch Menschen	Verwandte sind auch Menschen	0	1940	\N	79	\N
tt0033218	movie	Vi Masthuggspojkar	Vi Masthuggspojkar	0	1940	\N	76	\N
tt0033219	movie	Vi tre	Vi tre	0	1940	\N	97	Drama
tt0033220	movie	Victory	Victory	0	1940	\N	79	Adventure,Drama
tt0033221	movie	Vigil in the Night	Vigil in the Night	0	1940	\N	96	Drama,Romance
tt0033223	movie	Village Barn Dance	Village Barn Dance	0	1940	\N	74	Comedy,Music,Romance
tt0033224	movie	The Villain Still Pursued Her	The Villain Still Pursued Her	0	1940	\N	66	Comedy
tt0033225	movie	Overture to Glory	Overture to Glory	0	1940	\N	85	Drama
tt0033226	movie	Virginia City	Virginia City	0	1940	\N	121	Western
tt0033227	movie	Viva Cisco Kid	Viva Cisco Kid	0	1940	\N	65	Action,Romance,Western
tt0033228	movie	I Shall Live Again	Viviré otra vez	0	1940	\N	98	Comedy,Drama
tt0033229	movie	Volpone	Volpone	0	1941	\N	94	Comedy
tt0033230	movie	Der Vorhang fällt	Der Vorhang fällt	0	1939	\N	91	Crime
tt0033231	movie	Västkustens hjältar	Västkustens hjältar	0	1940	\N	79	Drama
tt0033232	short	Vía Crucis del Señor en las tierras de España	Vía Crucis del Señor en las tierras de España	0	1940	\N	16	Documentary,Short
tt0033233	short	Wacky Wildlife	Wacky Wildlife	0	1940	\N	8	Animation,Comedy,Family
tt0033234	movie	Wagon Train	Wagon Train	0	1940	\N	59	Western
tt0033235	movie	Wagons Westward	Wagons Westward	0	1940	\N	69	Action,Romance,Western
tt0033236	short	Waldo's Last Stand	Waldo's Last Stand	0	1940	\N	10	Comedy,Family,Short
tt0033238	movie	Waterloo Bridge	Waterloo Bridge	0	1940	\N	108	Drama,Romance,War
tt0033239	short	Way Back When Women Had Their Weigh	Way Back When Women Had Their Weigh	0	1940	\N	6	Animation,Short
tt0033240	short	Way Back When a Nightclub Was a Stick	Way Back When a Nightclub Was a Stick	0	1940	\N	6	Animation,Short
tt0033241	short	Way Back When a Razzberry Was a Fruit	Way Back When a Razzberry Was a Fruit	0	1940	\N	6	Animation,Short
tt0033242	short	Way Back When a Triangle Had Its Points	Way Back When a Triangle Had Its Points	0	1940	\N	\N	Animation,Short
tt0033243	short	A Way in the Wilderness	A Way in the Wilderness	0	1940	\N	11	Biography,Short
tt0033244	movie	The Way of All Flesh	The Way of All Flesh	0	1940	\N	86	Crime,Drama,Romance
tt0033245	short	Ways of the War Hawk	Ways of the War Hawk	0	1940	\N	36	Documentary,Short
tt0033246	movie	We Who Are Young	We Who Are Young	0	1940	\N	80	Drama
tt0033247	short	Wedding Belts	Wedding Belts	0	1940	\N	6	Animation,Short
tt0033248	movie	Weltrekord im Seitensprung	Weltrekord im Seitensprung	0	1940	\N	101	Comedy,Romance
tt0033249	movie	West of Abilene	West of Abilene	0	1940	\N	58	Action,Music,Western
tt0033250	movie	West of Carson City	West of Carson City	0	1940	\N	56	Western
tt0033251	movie	West of Pinto Basin	West of Pinto Basin	0	1940	\N	60	Western
tt0033252	movie	Westbound Stage	Westbound Stage	0	1939	\N	57	Western
tt0033253	movie	The Westerner	The Westerner	0	1940	\N	100	Western
tt0033254	movie	When the Daltons Rode	When the Daltons Rode	0	1940	\N	81	Western
tt0033255	movie	While Thousands Cheer	While Thousands Cheer	0	1940	\N	64	Drama,Sport
tt0033257	movie	Who Killed Aunt Maggie?	Who Killed Aunt Maggie?	0	1940	\N	70	Crime,Mystery
tt0033258	movie	Wie konntest Du, Veronika!	Wie konntest Du, Veronika!	0	1940	\N	100	\N
tt0033259	movie	Wiener G'schichten	Wiener G'schichten	0	1940	\N	100	Comedy
tt0033260	short	A Wild Hare	A Wild Hare	0	1940	\N	8	Adventure,Animation,Comedy
tt0033261	movie	Wild Horse Range	Wild Horse Range	0	1940	\N	58	Western
tt0033262	movie	Wild Horse Valley	Wild Horse Valley	0	1940	\N	55	Western
tt0033263	short	Wild Oysters	Wild Oysters	0	1941	\N	10	Animation,Comedy,Short
tt0033264	movie	The Wild Stallion	The Wild Stallion	0	1940	\N	\N	\N
tt0033265	movie	Wildcat Bus	Wildcat Bus	0	1940	\N	64	Action,Crime,Drama
tt0033266	short	Wimmin Hadn't Oughta Drive	Wimmin Hadn't Oughta Drive	0	1940	\N	6	Animation,Comedy,Family
tt0033267	short	Wimmin Is a Myskery	Wimmin Is a Myskery	0	1940	\N	6	Animation,Comedy,Family
tt0033268	short	Window Cleaners	Window Cleaners	0	1940	\N	8	Animation,Family,Short
tt0033269	movie	Winners of the West	Winners of the West	0	1940	\N	247	Western
tt0033270	movie	Wolf of New York	Wolf of New York	0	1940	\N	67	Crime
tt0033271	movie	The Fox of Glenarvon	Der Fuchs von Glenarvon	0	1940	\N	91	Drama
tt0033272	movie	Women Without Names	Women Without Names	0	1940	\N	62	Crime,Drama,Romance
tt0033273	short	Women in Hiding	Women in Hiding	0	1940	\N	22	Crime,Drama,Short
tt0033274	movie	Women in War	Women in War	0	1940	\N	71	Drama,War
tt0033275	movie	Request Concert	Wunschkonzert	0	1940	\N	103	Musical,Romance,War
tt0033276	movie	Wyoming	Wyoming	0	1940	\N	88	Western
tt0033277	movie	Yakov Sverdlov	Yakov Sverdlov	0	1940	\N	124	Biography,Drama
tt0033278	movie	Yesterday's Heroes	Yesterday's Heroes	0	1940	\N	66	Drama,Sport
tt0033279	movie	You Can't Fool Your Wife	You Can't Fool Your Wife	0	1940	\N	68	Comedy
tt0033280	short	You Can't Shoe a Horse Fly	You Can't Shoe a Horse Fly	0	1940	\N	7	Animation,Family,Short
tt0033281	short	You Nazty Spy!	You Nazty Spy!	0	1940	\N	18	Comedy,Short,War
tt0033282	short	You Ought to Be in Pictures	You Ought to Be in Pictures	0	1940	\N	10	Animation,Comedy,Family
tt0033283	movie	You'll Find Out	You'll Find Out	0	1940	\N	97	Comedy,Horror,Musical
tt0033284	movie	You're Not So Tough	You're Not So Tough	0	1940	\N	65	Drama
tt0033285	short	You, the People	You, the People	0	1940	\N	21	Crime,Drama,Short
tt0033286	movie	Young Bill Hickok	Young Bill Hickok	0	1940	\N	59	Western
tt0033287	movie	Young Buffalo Bill	Young Buffalo Bill	0	1940	\N	59	Western
tt0033288	movie	Young People	Young People	0	1940	\N	79	Drama,Musical
tt0033289	movie	Young Tom Edison	Young Tom Edison	0	1940	\N	86	Biography,Drama,Family
tt0033290	movie	Young as You Feel	Young as You Feel	0	1940	\N	60	Comedy
tt0033291	movie	Youth Will Be Served	Youth Will Be Served	0	1940	\N	68	Musical
tt0033292	movie	Yukon Flight	Yukon Flight	0	1940	\N	57	Adventure,Comedy,Crime
tt0033293	movie	Zakon zhizni	Zakon zhizni	0	1940	\N	101	Drama
tt0033294	movie	Zanzibar	Zanzibar	0	1940	\N	70	Adventure
tt0033295	movie	La zia smemorata	La zia smemorata	0	1940	\N	65	Comedy
tt0033296	movie	El Zorro de Jalisco	El Zorro de Jalisco	0	1941	\N	68	Drama
tt0033297	movie	Zwischen Hamburg und Haiti	Zwischen Hamburg und Haiti	0	1940	\N	91	Adventure,Drama,Romance
tt0033298	movie	Zárt tárgyalás	Zárt tárgyalás	0	1940	\N	92	Drama
tt0033299	movie	¿Quién me compra un lío?	¿Quién me compra un lío?	0	1940	\N	68	\N
tt0033300	movie	Åh, en så'n advokat	Åh, en så'n advokat	0	1940	\N	85	Comedy
tt0033303	movie	...reitet für Deutschland	...reitet für Deutschland	0	1941	\N	92	Drama
tt0033304	short	1-2-3-Go!	1-2-3-Go!	0	1941	\N	10	Comedy,Family,Mystery
tt0033305	movie	El 13.000	El 13.000	0	1941	\N	73	\N
tt0033306	movie	24 Horas de Sonho	24 Horas de Sonho	0	1941	\N	92	Comedy
tt0033307	movie	40,000 Horsemen	40,000 Horsemen	0	1940	\N	100	Drama,History,War
tt0033308	short	A la lima y al limón	A la lima y al limón	0	1942	\N	\N	Comedy,Short
tt0033309	movie	¡A mí no me mire usted!	¡A mí no me mire usted!	0	1941	\N	83	Comedy
tt0033310	short	Abdul the Bulbul Ameer	Abdul the Bulbul Ameer	0	1941	\N	9	Animation,Short
tt0033311	movie	Accent on Love	Accent on Love	0	1941	\N	61	Drama
tt0033312	short	An Ache in Every Stake	An Ache in Every Stake	0	1941	\N	18	Comedy,Short
tt0033313	movie	Across the Sierras	Across the Sierras	0	1941	\N	59	Western
tt0033314	movie	Adam Had Four Sons	Adam Had Four Sons	0	1941	\N	81	Drama
tt0033315	movie	Adventure in Washington	Adventure in Washington	0	1941	\N	84	Drama
tt0033316	short	Adventure in the Bronx	Adventure in the Bronx	0	1941	\N	12	Documentary,Short
tt0033317	movie	Adventures of Captain Marvel	Adventures of Captain Marvel	0	1941	\N	216	Action,Adventure,Family
tt0033318	movie	L'affare si complica	L'affare si complica	0	1942	\N	78	Comedy
tt0033319	movie	Affectionately Yours	Affectionately Yours	0	1941	\N	88	Comedy,Romance
tt0033320	short	An Airman's Letter to His Mother	An Airman's Letter to His Mother	0	1941	\N	5	Short,War
tt0033321	movie	Alessandro sei grande!	Alessandro sei grande!	0	1940	\N	73	Comedy
tt0033322	short	Alive in the Deep	Alive in the Deep	0	1941	\N	25	Documentary,Short
tt0033323	movie	All-American Co-Ed	All-American Co-Ed	0	1941	\N	49	Comedy,Musical
tt0033324	short	All This and Rabbit Stew	All This and Rabbit Stew	0	1941	\N	7	Adventure,Animation,Comedy
tt0033325	short	All the World's a Stooge	All the World's a Stooge	0	1941	\N	16	Comedy,Short
tt0033326	short	All's Well	All's Well	0	1941	\N	6	Animation,Comedy,Short
tt0033327	movie	Alle gaar rundt og forelsker sig	Alle gaar rundt og forelsker sig	0	1941	\N	89	Comedy,Musical,Romance
tt0033328	movie	L'allegro fantasma	L'allegro fantasma	0	1941	\N	85	Comedy,Musical
tt0033329	short	The Alley Cat	The Alley Cat	0	1941	\N	9	Animation,Comedy,Family
tt0033330	movie	Alma de Dios	Alma de Dios	0	1941	\N	74	Comedy,Drama
tt0033331	movie	Aloma of the South Seas	Aloma of the South Seas	0	1941	\N	78	Drama
tt0033332	movie	Along the Rio Grande	Along the Rio Grande	0	1941	\N	64	Western
tt0033333	movie	Un alto en el camino	Un alto en el camino	0	1941	\N	98	Comedy
tt0033334	movie	Am Abend auf der Heide	Am Abend auf der Heide	0	1941	\N	98	Drama
tt0033335	movie	The Secret Lover	L'amante segreta	0	1941	\N	101	Drama
tt0033336	short	American March	American March	0	1941	\N	3	Short
tt0033337	movie	Among the Living	Among the Living	0	1941	\N	67	Drama,Film-Noir,Mystery
tt0033338	movie	L'amore canta	L'amore canta	0	1941	\N	82	Comedy
tt0033339	movie	Amore imperiale	Amore imperiale	0	1941	\N	97	Romance
tt0033340	movie	Das andere Ich	Das andere Ich	0	1941	\N	101	Drama
tt0033341	movie	András	András	0	1941	\N	83	\N
tt0033342	movie	Andy Hardy's Private Secretary	Andy Hardy's Private Secretary	0	1941	\N	101	Comedy,Romance
tt0033343	movie	Angels with Broken Wings	Angels with Broken Wings	0	1941	\N	72	Comedy,Music,Romance
tt0033344	movie	Anime in tumulto	Anime in tumulto	0	1942	\N	85	\N
tt0033345	movie	Annelie	Annelie	0	1941	\N	92	Comedy,Drama,History
tt0033346	movie	Spring Song	Anton Ivanovich serditsya	0	1941	\N	80	Comedy,Musical
tt0033347	movie	The Apache Kid	The Apache Kid	0	1941	\N	56	Western
tt0033348	movie	Appointment for Love	Appointment for Love	0	1941	\N	89	Comedy,Romance
tt0033349	short	El aprendiz de brujo	El aprendiz de brujo	0	1941	\N	11	Animation,Short
tt0033350	movie	A Suitor from Istanbul	Areess min Istambul	0	1941	\N	98	Comedy
tt0033351	movie	Arizona Bound	Arizona Bound	0	1941	\N	57	Western
tt0033352	movie	Arizona Cyclone	Arizona Cyclone	0	1941	\N	59	Western
tt0033353	movie	Arkansas Judge	Arkansas Judge	0	1941	\N	71	Drama
tt0033354	short	Army Champions	Army Champions	0	1941	\N	11	Documentary,Short
tt0033355	short	The Art of Self Defense	The Art of Self Defense	0	1941	\N	8	Animation,Comedy,Family
tt0033356	short	The Art of Skiing	The Art of Skiing	0	1941	\N	8	Animation,Comedy,Family
tt0033357	movie	Who Killed Santa Claus?	L'assassinat du Père Noël	0	1941	\N	105	Comedy,Drama,Mystery
tt0033358	movie	Atlantic Ferry	Atlantic Ferry	0	1941	\N	98	Drama,History,Romance
tt0033359	movie	Auf Wiedersehn, Franziska!	Auf Wiedersehn, Franziska!	0	1941	\N	89	Drama,Romance
tt0033360	short	Aventuras de Pulgarcito	Aventuras de Pulgarcito	0	1942	\N	9	Animation,Short
tt0033361	short	Aviation Vacation	Aviation Vacation	0	1941	\N	6	Animation,Comedy,Family
tt0033362	movie	The Adventuress from the Floor Above	L'avventuriera del piano di sopra	0	1941	\N	80	Comedy
tt0033363	short	Baby Blues	Baby Blues	0	1941	\N	10	Comedy,Family,Short
tt0033364	movie	Bachelor Daddy	Bachelor Daddy	0	1941	\N	61	Comedy
tt0033365	movie	Back Street	Back Street	0	1941	\N	89	Drama
tt0033366	movie	Back in the Saddle	Back in the Saddle	0	1941	\N	73	Western
tt0033367	movie	Bad Man of Deadwood	Bad Man of Deadwood	0	1941	\N	61	Western
tt0033368	movie	The Bad Man	The Bad Man	0	1941	\N	70	Western
tt0033369	movie	Bad Men of Missouri	Bad Men of Missouri	0	1941	\N	71	Western
tt0033370	movie	Badlands of Dakota	Badlands of Dakota	0	1941	\N	74	Western
tt0033371	short	Baggage Buster	Baggage Buster	0	1941	\N	8	Animation,Comedy,Family
tt0033372	movie	Bahama Passage	Bahama Passage	0	1941	\N	82	Drama,Romance
tt0033373	movie	Ball of Fire	Ball of Fire	0	1941	\N	111	Comedy,Romance
tt0033374	movie	Banana Ridge	Banana Ridge	0	1942	\N	88	Comedy
tt0033375	movie	The Bandit Trail	The Bandit Trail	0	1941	\N	60	Romance,Western
tt0033376	movie	Bara en kvinna	Bara en kvinna	0	1941	\N	79	Comedy,Drama
tt0033377	movie	Barbablù	Barbablù	0	1941	\N	75	Comedy
tt0033378	movie	Barnacle Bill	Barnacle Bill	0	1941	\N	90	Comedy,Drama
tt0033379	movie	The Bashful Bachelor	The Bashful Bachelor	0	1942	\N	78	Comedy
tt0033380	movie	Beatrice Cenci	Beatrice Cenci	0	1941	\N	80	Drama
tt0033381	short	Beauty and the Beach	Beauty and the Beach	0	1941	\N	11	Music,Short
tt0033382	movie	Bedtime Story	Bedtime Story	0	1941	\N	85	Comedy,Romance
tt0033383	movie	Belle Starr	Belle Starr	0	1941	\N	87	Western
tt0033384	movie	Beredskapspojkar	Beredskapspojkar	0	1940	\N	93	Comedy
tt0033385	movie	A beszélö köntös	A beszélö köntös	0	1941	\N	89	Adventure,History
tt0033386	movie	Beyond the Sacramento	Beyond the Sacramento	0	1940	\N	58	Western
tt0033387	movie	The Big Boss	The Big Boss	0	1941	\N	70	Crime,Drama
tt0033388	movie	The Big Store	The Big Store	0	1941	\N	83	Comedy,Family,Musical
tt0033389	movie	Billy the Kid	Billy the Kid	0	1941	\N	94	Biography,Drama,Western
tt0033390	movie	Billy the Kid Trapped	Billy the Kid Trapped	0	1942	\N	59	Western
tt0033391	movie	Billy the Kid Wanted	Billy the Kid Wanted	0	1941	\N	63	Western
tt0033392	movie	Billy the Kid in Santa Fe	Billy the Kid in Santa Fe	0	1941	\N	61	Western
tt0033393	movie	Billy the Kid's Fighting Pals	Billy the Kid's Fighting Pals	0	1941	\N	59	Western
tt0033394	movie	Billy the Kid's Range War	Billy the Kid's Range War	0	1941	\N	57	Western
tt0033395	movie	Billy the Kid's Round-Up	Billy the Kid's Round-Up	0	1941	\N	60	Western
tt0033396	movie	Birth of the Blues	Birth of the Blues	0	1941	\N	87	History,Music,Romance
tt0033397	movie	The Black Cat	The Black Cat	0	1941	\N	70	Adventure,Comedy,Crime
tt0033398	movie	Black Sheep of Whitehall	Black Sheep of Whitehall	0	1942	\N	80	Comedy
tt0033399	movie	Blonde Comet	Blonde Comet	0	1941	\N	67	Action,Drama,Romance
tt0033400	movie	Blonde Inspiration	Blonde Inspiration	0	1941	\N	72	Comedy,Drama,Romance
tt0033401	movie	Scattergood Meets Broadway	Scattergood Meets Broadway	0	1941	\N	68	Comedy,Drama
tt0033402	movie	The Blonde from Singapore	The Blonde from Singapore	0	1941	\N	69	Action,Adventure,Romance
tt0033403	movie	Blondie Goes Latin	Blondie Goes Latin	0	1941	\N	68	Comedy,Family,Music
tt0033404	movie	Blondie in Society	Blondie in Society	0	1941	\N	76	Comedy
tt0033405	movie	Blood and Sand	Blood and Sand	0	1941	\N	125	Drama,Sport
tt0033406	movie	The Blood of Jesus	The Blood of Jesus	0	1941	\N	57	Drama,Fantasy
tt0033407	movie	Blossoms in the Dust	Blossoms in the Dust	0	1941	\N	99	Biography,Drama,Romance
tt0033408	movie	Blue, White and Perfect	Blue, White and Perfect	0	1942	\N	74	Mystery
tt0033409	movie	Blues in the Night	Blues in the Night	0	1941	\N	88	Crime,Drama,Film-Noir
tt0033410	movie	Bob herceg	Bob herceg	0	1941	\N	98	Drama,Music
tt0033411	movie	Bob's Your Uncle	Bob's Your Uncle	0	1942	\N	75	Comedy
tt0033412	movie	La bocca sulla strada	La bocca sulla strada	0	1941	\N	85	\N
tt0033413	short	Boda en Castilla	Boda en Castilla	0	1941	\N	16	Documentary,Short
tt0033414	movie	The Body Disappears	The Body Disappears	0	1941	\N	72	Comedy,Romance,Sci-Fi
tt0033415	short	Boyevoy kinosbornik 1	Boyevoy kinosbornik 1	0	1941	\N	32	Short,War
tt0033416	movie	Boyevoy kinosbornik 2	Boyevoy kinosbornik 2	0	1941	\N	69	Drama,War
tt0033417	movie	Boyevoy kinosbornik 3	Boyevoy kinosbornik 3	0	1941	\N	\N	War
tt0033418	movie	Boyevoy kinosbornik 4	Boyevoy kinosbornik 4	0	1941	\N	59	War
tt0033419	movie	Boyevoy kinosbornik 5	Boyevoy kinosbornik 5	0	1941	\N	\N	War
tt0033420	movie	Boyevoy kinosbornik 6	Boyevoy kinosbornik 6	0	1941	\N	\N	War
