p_brand|p_type|p_size|supplier_cnt
Brand#41|SMALL PLATED COPPER|49|356
Brand#41|SMALL PLATED NICKEL|19|356
Brand#41|STANDARD BRUSHED BRASS|19|356
Brand#41|STANDARD BRUSHED TIN|19|356
Brand#42|LARGE BRUSHED BRASS|49|356
Brand#42|MEDIUM PLATED STEEL|49|356
Brand#42|SMALL BRUSHED NICKEL|3|356
Brand#42|STANDARD ANODIZED COPPER|3|356
Brand#42|STANDARD ANODIZED STEEL|45|356
Brand#42|STANDARD BRUSHED TIN|14|356
Brand#42|STANDARD BURNISHED STEEL|9|356
Brand#42|STANDARD PLATED BRASS|49|356
Brand#42|STANDARD PLATED STEEL|19|356
Brand#42|STANDARD PLATED TIN|9|356
Brand#42|STANDARD POLISHED TIN|3|356
Brand#43|LARGE BRUSHED COPPER|23|356
Brand#43|LARGE PLATED STEEL|45|356
Brand#43|MEDIUM BURNISHED TIN|23|356
Brand#43|SMALL PLATED TIN|45|356
Brand#43|SMALL POLISHED TIN|19|356
Brand#43|STANDARD ANODIZED TIN|3|356
Brand#43|STANDARD PLATED BRASS|14|356
Brand#44|ECONOMY BURNISHED COPPER|23|356
Brand#44|MEDIUM BRUSHED BRASS|14|356
Brand#44|MEDIUM BRUSHED NICKEL|49|356
Brand#44|PROMO PLATED STEEL|9|356
Brand#44|SMALL ANODIZED STEEL|23|356
Brand#44|SMALL POLISHED BRASS|45|356
Brand#51|ECONOMY ANODIZED BRASS|3|356
Brand#51|ECONOMY BRUSHED NICKEL|3|356
Brand#51|ECONOMY BURNISHED NICKEL|9|356
Brand#51|MEDIUM BURNISHED STEEL|45|356
Brand#51|PROMO ANODIZED BRASS|19|356
Brand#51|PROMO BRUSHED STEEL|23|356
Brand#51|PROMO POLISHED BRASS|14|356
Brand#51|SMALL BRUSHED BRASS|23|356
Brand#51|SMALL BRUSHED STEEL|23|356
Brand#51|SMALL PLATED TIN|3|356
Brand#51|SMALL POLISHED NICKEL|3|356
Brand#51|SMALL POLISHED TIN|45|356
Brand#51|STANDARD BRUSHED BRASS|9|356
Brand#51|STANDARD BRUSHED COPPER|36|356
Brand#51|STANDARD BURNISHED BRASS|19|356
Brand#51|STANDARD BURNISHED STEEL|49|356
Brand#51|STANDARD PLATED BRASS|14|356
Brand#52|ECONOMY POLISHED BRASS|45|356
Brand#52|LARGE BRUSHED COPPER|49|356
Brand#52|MEDIUM BURNISHED NICKEL|45|356
Brand#52|MEDIUM PLATED COPPER|36|356
Brand#52|PROMO BRUSHED NICKEL|36|356
Brand#52|PROMO BRUSHED STEEL|14|356
Brand#52|SMALL ANODIZED STEEL|14|356
Brand#52|SMALL ANODIZED STEEL|36|356
Brand#52|SMALL BURNISHED BRASS|23|356
Brand#52|SMALL POLISHED COPPER|45|356
Brand#52|SMALL POLISHED NICKEL|45|356
Brand#52|STANDARD ANODIZED NICKEL|3|356
Brand#52|STANDARD BRUSHED TIN|3|356
Brand#53|ECONOMY ANODIZED STEEL|19|356
Brand#53|ECONOMY ANODIZED TIN|45|356
Brand#53|ECONOMY BRUSHED STEEL|45|356
Brand#53|LARGE BURNISHED BRASS|23|356
Brand#53|LARGE PLATED STEEL|45|356
Brand#53|PROMO PLATED COPPER|9|356
Brand#53|SMALL ANODIZED COPPER|9|356
Brand#53|SMALL BRUSHED NICKEL|36|356
Brand#53|STANDARD BURNISHED NICKEL|45|356
Brand#54|MEDIUM ANODIZED BRASS|45|356
Brand#54|MEDIUM PLATED NICKEL|23|356
Brand#54|PROMO BRUSHED BRASS|9|356
Brand#54|PROMO PLATED TIN|36|356
Brand#54|STANDARD BRUSHED BRASS|14|356
Brand#55|ECONOMY BRUSHED COPPER|14|356
Brand#55|ECONOMY BRUSHED NICKEL|3|356
Brand#55|LARGE BRUSHED TIN|19|356
Brand#55|MEDIUM BRUSHED COPPER|19|356
Brand#55|PROMO BURNISHED TIN|36|356
Brand#55|SMALL ANODIZED STEEL|23|356
Brand#55|SMALL BRUSHED TIN|36|356
Brand#55|STANDARD ANODIZED BRASS|3|356
Brand#55|STANDARD ANODIZED NICKEL|3|356
Brand#55|STANDARD BRUSHED TIN|14|356
Brand#55|STANDARD POLISHED COPPER|3|356
Brand#11|LARGE PLATED COPPER|23|355
Brand#13|ECONOMY ANODIZED STEEL|3|355
Brand#14|SMALL POLISHED COPPER|45|355
Brand#15|STANDARD ANODIZED COPPER|14|355
Brand#15|STANDARD BRUSHED STEEL|14|355
Brand#21|LARGE POLISHED BRASS|49|355
Brand#21|MEDIUM BURNISHED STEEL|3|355
Brand#22|SMALL BRUSHED STEEL|3|355
Brand#22|STANDARD ANODIZED COPPER|23|355
Brand#23|SMALL ANODIZED TIN|36|355
Brand#25|ECONOMY PLATED STEEL|45|355
Brand#31|ECONOMY POLISHED COPPER|49|355
Brand#31|LARGE BURNISHED STEEL|49|355
Brand#31|PROMO BRUSHED NICKEL|9|355
Brand#31|PROMO POLISHED BRASS|23|355
Brand#31|SMALL POLISHED NICKEL|9|355
Brand#32|ECONOMY ANODIZED NICKEL|49|355
Brand#32|ECONOMY BRUSHED TIN|3|355
Brand#32|ECONOMY POLISHED STEEL|36|355
Brand#33|ECONOMY BURNISHED TIN|3|355
Brand#33|MEDIUM BRUSHED TIN|36|355
Brand#34|ECONOMY BURNISHED BRASS|45|355
Brand#34|PROMO ANODIZED BRASS|14|355
Brand#34|SMALL PLATED COPPER|45|355
Brand#34|SMALL POLISHED BRASS|36|355
Brand#35|LARGE PLATED STEEL|3|355
Brand#35|SMALL BRUSHED TIN|14|355
Brand#41|STANDARD ANODIZED STEEL|36|355
Brand#42|MEDIUM PLATED COPPER|3|355
Brand#42|STANDARD ANODIZED COPPER|49|355
Brand#42|STANDARD BURNISHED BRASS|49|355
Brand#43|STANDARD POLISHED STEEL|49|355
Brand#44|ECONOMY POLISHED TIN|45|355
Brand#44|SMALL ANODIZED TIN|19|355
Brand#51|PROMO BURNISHED BRASS|14|355
Brand#51|SMALL BURNISHED BRASS|45|355
Brand#51|STANDARD ANODIZED TIN|36|355
Brand#53|STANDARD PLATED TIN|23|355
Brand#54|MEDIUM BURNISHED NICKEL|49|355
Brand#55|ECONOMY PLATED NICKEL|36|355
Brand#23|ECONOMY BRUSHED COPPER|23|354
Brand#41|ECONOMY ANODIZED COPPER|36|354
Brand#51|MEDIUM BRUSHED COPPER|9|354
Brand#52|PROMO ANODIZED TIN|49|354
Brand#23|SMALL PLATED STEEL|9|353
Brand#11|LARGE BRUSHED NICKEL|49|352
Brand#11|MEDIUM ANODIZED COPPER|3|352
Brand#11|MEDIUM PLATED STEEL|3|352
Brand#11|PROMO BURNISHED COPPER|49|352
Brand#11|SMALL ANODIZED COPPER|45|352
Brand#11|SMALL BRUSHED COPPER|14|352
Brand#11|SMALL BURNISHED BRASS|45|352
Brand#11|SMALL BURNISHED COPPER|9|352
Brand#12|ECONOMY ANODIZED COPPER|36|352
Brand#12|ECONOMY ANODIZED NICKEL|19|352
Brand#12|ECONOMY ANODIZED STEEL|49|352
Brand#12|ECONOMY BURNISHED STEEL|36|352
Brand#12|ECONOMY PLATED STEEL|3|352
Brand#12|LARGE BRUSHED COPPER|36|352
Brand#12|MEDIUM ANODIZED TIN|14|352
Brand#12|MEDIUM BRUSHED TIN|36|352
Brand#12|MEDIUM BURNISHED STEEL|14|352
Brand#12|MEDIUM PLATED STEEL|23|352
Brand#12|PROMO ANODIZED NICKEL|3|352
Brand#12|SMALL PLATED TIN|23|352
Brand#12|SMALL POLISHED COPPER|19|352
Brand#12|STANDARD POLISHED TIN|45|352
Brand#13|ECONOMY BRUSHED BRASS|19|352
Brand#13|ECONOMY BRUSHED COPPER|3|352
Brand#13|LARGE BRUSHED BRASS|23|352
Brand#13|MEDIUM ANODIZED STEEL|45|352
Brand#13|MEDIUM BRUSHED STEEL|9|352
Brand#13|PROMO BRUSHED BRASS|9|352
Brand#13|PROMO BRUSHED STEEL|45|352
Brand#13|PROMO PLATED STEEL|19|352
Brand#13|PROMO PLATED TIN|36|352
Brand#13|SMALL PLATED NICKEL|36|352
Brand#13|STANDARD POLISHED NICKEL|14|352
Brand#14|ECONOMY BURNISHED BRASS|9|352
Brand#14|LARGE BRUSHED STEEL|23|352
Brand#14|LARGE BURNISHED TIN|36|352
Brand#14|MEDIUM BRUSHED COPPER|36|352
Brand#14|PROMO ANODIZED TIN|23|352
Brand#14|PROMO PLATED NICKEL|3|352
Brand#14|PROMO POLISHED STEEL|19|352
Brand#14|SMALL ANODIZED STEEL|19|352
Brand#14|SMALL BRUSHED STEEL|14|352
Brand#14|SMALL POLISHED STEEL|3|352
Brand#14|STANDARD ANODIZED STEEL|19|352
Brand#14|STANDARD PLATED STEEL|49|352
Brand#15|LARGE BURNISHED BRASS|36|352
Brand#15|LARGE BURNISHED NICKEL|49|352
Brand#15|PROMO BURNISHED STEEL|19|352
Brand#15|SMALL BRUSHED BRASS|14|352
Brand#21|ECONOMY BRUSHED BRASS|23|352
Brand#21|LARGE BRUSHED TIN|14|352
Brand#21|MEDIUM BRUSHED STEEL|3|352
Brand#21|MEDIUM BRUSHED STEEL|45|352
Brand#21|MEDIUM PLATED NICKEL|19|352
Brand#21|STANDARD BRUSHED BRASS|49|352
Brand#22|ECONOMY POLISHED BRASS|3|352
Brand#22|LARGE ANODIZED NICKEL|14|352
Brand#22|LARGE BRUSHED STEEL|23|352
Brand#22|MEDIUM BURNISHED BRASS|45|352
Brand#22|PROMO ANODIZED COPPER|19|352
Brand#22|SMALL BRUSHED TIN|36|352
Brand#22|SMALL BURNISHED TIN|49|352
Brand#22|SMALL POLISHED COPPER|23|352
Brand#22|STANDARD PLATED BRASS|23|352
Brand#23|ECONOMY BRUSHED NICKEL|49|352
Brand#23|LARGE ANODIZED BRASS|14|352
Brand#23|MEDIUM BURNISHED STEEL|9|352
Brand#23|PROMO ANODIZED TIN|19|352
Brand#23|PROMO PLATED COPPER|45|352
Brand#24|ECONOMY BRUSHED COPPER|14|352
Brand#24|ECONOMY PLATED NICKEL|45|352
Brand#24|LARGE BRUSHED NICKEL|45|352
Brand#24|LARGE BURNISHED NICKEL|45|352
Brand#24|LARGE POLISHED BRASS|9|352
Brand#24|MEDIUM ANODIZED NICKEL|14|352
Brand#24|PROMO BURNISHED TIN|14|352
Brand#24|PROMO PLATED BRASS|14|352
Brand#24|PROMO PLATED COPPER|36|352
Brand#24|SMALL PLATED TIN|23|352
Brand#24|STANDARD POLISHED STEEL|36|352
Brand#24|STANDARD POLISHED TIN|19|352
Brand#25|LARGE ANODIZED BRASS|23|352
Brand#25|PROMO POLISHED STEEL|14|352
Brand#25|SMALL ANODIZED COPPER|9|352
Brand#25|STANDARD PLATED STEEL|9|352
Brand#31|MEDIUM BRUSHED STEEL|36|352
Brand#32|ECONOMY BRUSHED BRASS|49|352
Brand#32|ECONOMY POLISHED BRASS|23|352
Brand#32|LARGE ANODIZED BRASS|36|352
Brand#32|LARGE BURNISHED BRASS|45|352
Brand#32|PROMO ANODIZED BRASS|19|352
Brand#32|PROMO BURNISHED BRASS|3|352
Brand#32|STANDARD ANODIZED TIN|36|352
Brand#33|MEDIUM BURNISHED BRASS|14|352
Brand#33|MEDIUM PLATED BRASS|23|352
Brand#33|PROMO BURNISHED TIN|3|352
Brand#33|PROMO POLISHED NICKEL|36|352
Brand#33|SMALL BURNISHED NICKEL|3|352
Brand#33|STANDARD BRUSHED NICKEL|19|352
Brand#34|ECONOMY POLISHED STEEL|49|352
Brand#34|LARGE PLATED TIN|3|352
Brand#34|MEDIUM ANODIZED STEEL|23|352
Brand#34|MEDIUM PLATED TIN|3|352
Brand#34|PROMO BURNISHED STEEL|19|352
Brand#35|ECONOMY PLATED BRASS|9|352
Brand#35|ECONOMY PLATED COPPER|14|352
Brand#35|ECONOMY POLISHED TIN|23|352
Brand#35|LARGE PLATED STEEL|36|352
Brand#35|MEDIUM PLATED TIN|14|352
Brand#35|PROMO ANODIZED BRASS|3|352
Brand#41|ECONOMY ANODIZED STEEL|14|352
Brand#41|ECONOMY PLATED TIN|49|352
Brand#41|LARGE ANODIZED COPPER|9|352
Brand#41|LARGE BRUSHED STEEL|3|352
Brand#41|PROMO ANODIZED STEEL|3|352
Brand#41|SMALL ANODIZED BRASS|14|352
Brand#41|SMALL BRUSHED NICKEL|3|352
Brand#42|ECONOMY BRUSHED NICKEL|49|352
Brand#42|LARGE BRUSHED TIN|49|352
Brand#42|MEDIUM BRUSHED COPPER|19|352
Brand#42|SMALL BRUSHED BRASS|19|352
Brand#42|STANDARD BURNISHED COPPER|45|352
Brand#42|STANDARD PLATED BRASS|19|352
Brand#42|STANDARD PLATED NICKEL|9|352
Brand#43|LARGE PLATED STEEL|19|352
Brand#43|LARGE POLISHED COPPER|36|352
Brand#43|MEDIUM BRUSHED COPPER|14|352
Brand#43|SMALL BRUSHED TIN|49|352
Brand#43|STANDARD BURNISHED TIN|3|352
Brand#44|ECONOMY ANODIZED NICKEL|3|352
Brand#44|ECONOMY POLISHED TIN|19|352
Brand#44|MEDIUM BURNISHED TIN|14|352
Brand#44|PROMO ANODIZED NICKEL|9|352
Brand#44|PROMO PLATED NICKEL|23|352
Brand#51|LARGE BURNISHED TIN|14|352
Brand#51|LARGE PLATED STEEL|49|352
Brand#51|MEDIUM BURNISHED TIN|36|352
Brand#51|PROMO ANODIZED STEEL|19|352
Brand#51|SMALL POLISHED NICKEL|19|352
Brand#51|SMALL POLISHED TIN|19|352
Brand#51|STANDARD BURNISHED COPPER|9|352
Brand#52|ECONOMY ANODIZED COPPER|3|352
Brand#52|ECONOMY BURNISHED COPPER|3|352
Brand#52|ECONOMY BURNISHED STEEL|49|352
Brand#52|ECONOMY PLATED STEEL|14|352
Brand#52|LARGE ANODIZED STEEL|45|352
Brand#52|PROMO BURNISHED STEEL|49|352
Brand#52|SMALL BURNISHED TIN|45|352
Brand#52|SMALL PLATED BRASS|19|352
Brand#52|STANDARD BURNISHED NICKEL|14|352
Brand#52|STANDARD PLATED TIN|36|352
Brand#53|ECONOMY BRUSHED COPPER|45|352
Brand#53|ECONOMY BURNISHED BRASS|36|352
Brand#53|LARGE PLATED STEEL|3|352
Brand#53|LARGE PLATED TIN|9|352
Brand#53|MEDIUM ANODIZED COPPER|14|352
Brand#53|MEDIUM BRUSHED NICKEL|3|352
Brand#53|PROMO ANODIZED COPPER|49|352
Brand#53|PROMO PLATED BRASS|3|352
Brand#53|SMALL BRUSHED STEEL|36|352
Brand#53|SMALL BURNISHED STEEL|49|352
Brand#53|STANDARD POLISHED TIN|9|352
Brand#54|ECONOMY ANODIZED TIN|19|352
Brand#54|LARGE ANODIZED NICKEL|9|352
Brand#54|LARGE BRUSHED TIN|49|352
Brand#54|PROMO ANODIZED NICKEL|3|352
Brand#54|SMALL BURNISHED STEEL|9|352
Brand#54|STANDARD ANODIZED BRASS|36|352
Brand#54|STANDARD BURNISHED COPPER|36|352
Brand#55|ECONOMY BURNISHED COPPER|36|352
Brand#55|ECONOMY BURNISHED NICKEL|3|352
Brand#55|ECONOMY POLISHED COPPER|3|352
Brand#55|LARGE BURNISHED BRASS|9|352
Brand#55|PROMO BRUSHED BRASS|3|352
Brand#55|SMALL POLISHED BRASS|9|352
Brand#55|STANDARD BRUSHED COPPER|14|352
Brand#12|LARGE BRUSHED BRASS|14|351
Brand#12|LARGE PLATED NICKEL|9|351
Brand#12|MEDIUM BURNISHED BRASS|19|351
Brand#12|PROMO POLISHED TIN|49|351
Brand#14|LARGE PLATED TIN|45|351
Brand#15|ECONOMY PLATED STEEL|23|351
Brand#24|SMALL ANODIZED STEEL|23|351
Brand#24|STANDARD BURNISHED COPPER|19|351
Brand#31|STANDARD BURNISHED TIN|9|351
Brand#32|SMALL ANODIZED BRASS|9|351
Brand#33|PROMO ANODIZED COPPER|23|351
Brand#33|STANDARD PLATED BRASS|14|351
Brand#34|ECONOMY ANODIZED COPPER|19|351
Brand#35|ECONOMY POLISHED NICKEL|45|351
Brand#35|MEDIUM BRUSHED TIN|23|351
Brand#35|PROMO ANODIZED TIN|14|351
Brand#43|STANDARD BRUSHED COPPER|23|351
Brand#43|STANDARD BURNISHED STEEL|3|351
Brand#51|LARGE POLISHED STEEL|45|351
Brand#51|PROMO POLISHED TIN|23|351
Brand#51|STANDARD BRUSHED TIN|49|351
Brand#52|SMALL PLATED TIN|23|351
Brand#53|SMALL POLISHED TIN|49|351
Brand#54|ECONOMY POLISHED COPPER|49|351
Brand#54|LARGE BURNISHED BRASS|45|351
Brand#54|SMALL ANODIZED STEEL|23|351
Brand#55|LARGE PLATED BRASS|3|351
Brand#11|MEDIUM BRUSHED TIN|23|350
Brand#22|ECONOMY POLISHED NICKEL|9|350
Brand#32|LARGE PLATED NICKEL|23|350
Brand#11|MEDIUM BRUSHED COPPER|36|348
Brand#11|PROMO POLISHED TIN|45|348
Brand#11|SMALL BRUSHED TIN|36|348
Brand#11|SMALL PLATED COPPER|19|348
Brand#11|SMALL PLATED TIN|45|348
Brand#11|SMALL POLISHED COPPER|3|348
Brand#11|STANDARD BRUSHED TIN|9|348
Brand#11|STANDARD PLATED BRASS|36|348
Brand#11|STANDARD PLATED NICKEL|19|348
Brand#12|ECONOMY PLATED COPPER|14|348
Brand#12|SMALL ANODIZED COPPER|14|348
Brand#12|STANDARD POLISHED NICKEL|49|348
Brand#13|SMALL PLATED BRASS|19|348
Brand#13|STANDARD PLATED TIN|9|348
Brand#14|ECONOMY BRUSHED COPPER|23|348
Brand#14|ECONOMY BURNISHED NICKEL|9|348
Brand#14|ECONOMY PLATED BRASS|49|348
Brand#14|MEDIUM ANODIZED TIN|36|348
Brand#14|MEDIUM BURNISHED STEEL|9|348
Brand#14|PROMO BRUSHED TIN|14|348
Brand#14|STANDARD ANODIZED BRASS|19|348
Brand#14|STANDARD PLATED TIN|36|348
Brand#14|STANDARD POLISHED TIN|36|348
Brand#14|STANDARD POLISHED TIN|49|348
Brand#15|ECONOMY PLATED NICKEL|49|348
Brand#15|ECONOMY PLATED TIN|36|348
Brand#15|MEDIUM PLATED NICKEL|9|348
Brand#15|PROMO POLISHED TIN|14|348
Brand#15|SMALL BRUSHED BRASS|36|348
Brand#15|STANDARD BRUSHED STEEL|19|348
Brand#15|STANDARD PLATED COPPER|36|348
Brand#21|ECONOMY BRUSHED NICKEL|49|348
Brand#21|ECONOMY POLISHED BRASS|14|348
Brand#21|LARGE BRUSHED TIN|19|348
Brand#21|MEDIUM BRUSHED COPPER|45|348
Brand#21|PROMO BRUSHED NICKEL|23|348
Brand#21|PROMO PLATED STEEL|36|348
Brand#21|SMALL ANODIZED BRASS|14|348
Brand#21|SMALL BRUSHED STEEL|23|348
Brand#21|STANDARD ANODIZED COPPER|45|348
Brand#21|STANDARD BRUSHED STEEL|9|348
Brand#21|STANDARD BRUSHED STEEL|14|348
Brand#22|ECONOMY ANODIZED NICKEL|36|348
Brand#22|ECONOMY BRUSHED COPPER|9|348
Brand#22|ECONOMY BURNISHED COPPER|36|348
Brand#22|LARGE BURNISHED STEEL|49|348
Brand#22|MEDIUM ANODIZED COPPER|23|348
Brand#22|PROMO PLATED BRASS|36|348
Brand#22|PROMO POLISHED TIN|36|348
Brand#23|ECONOMY BURNISHED TIN|23|348
Brand#23|SMALL POLISHED BRASS|14|348
Brand#24|MEDIUM BURNISHED COPPER|49|348
Brand#24|STANDARD BRUSHED BRASS|49|348
Brand#24|STANDARD POLISHED STEEL|14|348
Brand#25|ECONOMY PLATED BRASS|23|348
Brand#25|ECONOMY PLATED TIN|36|348
Brand#25|ECONOMY POLISHED BRASS|9|348
Brand#31|ECONOMY PLATED BRASS|3|348
Brand#31|ECONOMY PLATED TIN|36|348
Brand#32|ECONOMY BURNISHED COPPER|45|348
Brand#32|SMALL POLISHED COPPER|49|348
Brand#32|STANDARD BRUSHED TIN|9|348
Brand#33|MEDIUM BURNISHED TIN|49|348
Brand#33|STANDARD PLATED TIN|9|348
Brand#34|ECONOMY BRUSHED COPPER|45|348
Brand#34|ECONOMY PLATED BRASS|49|348
Brand#34|LARGE ANODIZED BRASS|36|348
Brand#34|LARGE ANODIZED STEEL|49|348
Brand#34|LARGE ANODIZED TIN|45|348
Brand#34|PROMO PLATED COPPER|3|348
Brand#34|SMALL ANODIZED COPPER|49|348
Brand#34|SMALL ANODIZED STEEL|23|348
Brand#34|SMALL BURNISHED STEEL|19|348
Brand#34|SMALL PLATED TIN|9|348
Brand#34|SMALL POLISHED STEEL|36|348
Brand#35|ECONOMY ANODIZED TIN|49|348
Brand#35|LARGE BRUSHED COPPER|9|348
Brand#35|MEDIUM BRUSHED NICKEL|45|348
Brand#35|MEDIUM BURNISHED BRASS|9|348
Brand#35|MEDIUM BURNISHED STEEL|3|348
Brand#35|STANDARD ANODIZED TIN|49|348
Brand#41|MEDIUM BURNISHED NICKEL|14|348
Brand#41|MEDIUM PLATED COPPER|3|348
Brand#41|MEDIUM PLATED COPPER|36|348
Brand#41|PROMO BRUSHED NICKEL|23|348
Brand#42|ECONOMY BRUSHED COPPER|14|348
Brand#42|ECONOMY BURNISHED BRASS|3|348
Brand#42|ECONOMY BURNISHED NICKEL|19|348
Brand#42|LARGE ANODIZED NICKEL|45|348
Brand#42|LARGE ANODIZED TIN|19|348
Brand#42|LARGE POLISHED TIN|49|348
Brand#42|MEDIUM BRUSHED COPPER|36|348
Brand#42|MEDIUM PLATED BRASS|19|348
Brand#42|PROMO ANODIZED TIN|45|348
Brand#42|PROMO BRUSHED TIN|45|348
Brand#42|PROMO PLATED BRASS|19|348
Brand#42|STANDARD BRUSHED STEEL|45|348
Brand#42|STANDARD POLISHED NICKEL|45|348
Brand#43|ECONOMY POLISHED COPPER|23|348
Brand#43|PROMO BRUSHED COPPER|3|348
Brand#43|SMALL BURNISHED BRASS|14|348
Brand#44|LARGE BURNISHED BRASS|36|348
Brand#44|LARGE POLISHED NICKEL|9|348
Brand#44|PROMO PLATED BRASS|14|348
Brand#51|ECONOMY BRUSHED STEEL|14|348
Brand#51|PROMO BURNISHED STEEL|9|348
Brand#51|PROMO BURNISHED STEEL|36|348
Brand#51|PROMO PLATED BRASS|19|348
Brand#52|ECONOMY POLISHED NICKEL|45|348
Brand#52|LARGE BRUSHED BRASS|49|348
Brand#52|LARGE BURNISHED NICKEL|45|348
Brand#52|LARGE POLISHED NICKEL|45|348
Brand#52|PROMO POLISHED COPPER|49|348
Brand#52|SMALL POLISHED COPPER|19|348
Brand#53|LARGE PLATED NICKEL|45|348
Brand#53|MEDIUM BRUSHED STEEL|36|348
Brand#53|MEDIUM BURNISHED NICKEL|9|348
Brand#53|SMALL BRUSHED NICKEL|23|348
Brand#54|ECONOMY BURNISHED BRASS|36|348
Brand#54|MEDIUM ANODIZED STEEL|9|348
Brand#54|MEDIUM BURNISHED BRASS|49|348
Brand#54|PROMO PLATED NICKEL|23|348
Brand#54|PROMO POLISHED COPPER|14|348
Brand#54|SMALL PLATED NICKEL|36|348
Brand#54|SMALL POLISHED NICKEL|19|348
Brand#55|LARGE BRUSHED TIN|3|348
Brand#55|MEDIUM ANODIZED COPPER|23|348
Brand#55|PROMO BURNISHED BRASS|3|348
Brand#55|PROMO BURNISHED BRASS|9|348
Brand#55|PROMO BURNISHED TIN|45|348
Brand#55|SMALL POLISHED COPPER|3|348
Brand#55|STANDARD ANODIZED TIN|36|348
Brand#11|ECONOMY ANODIZED STEEL|36|347
Brand#11|ECONOMY BURNISHED COPPER|45|347
Brand#12|ECONOMY PLATED BRASS|45|347
Brand#13|ECONOMY ANODIZED TIN|3|347
Brand#14|STANDARD BRUSHED NICKEL|36|347
Brand#15|SMALL PLATED STEEL|23|347
Brand#21|PROMO ANODIZED TIN|14|347
Brand#22|PROMO BRUSHED BRASS|36|347
Brand#23|SMALL POLISHED STEEL|45|347
Brand#24|MEDIUM ANODIZED COPPER|19|347
Brand#25|MEDIUM BURNISHED COPPER|3|347
Brand#31|ECONOMY PLATED COPPER|23|347
Brand#33|LARGE ANODIZED TIN|45|347
Brand#35|PROMO ANODIZED TIN|3|347
Brand#35|PROMO PLATED TIN|23|347
Brand#41|PROMO ANODIZED COPPER|19|347
Brand#42|STANDARD PLATED STEEL|14|347
Brand#43|MEDIUM BURNISHED STEEL|19|347
Brand#43|PROMO ANODIZED BRASS|14|347
Brand#43|SMALL POLISHED NICKEL|45|347
Brand#44|SMALL PLATED NICKEL|9|347
Brand#52|MEDIUM BURNISHED COPPER|36|347
Brand#52|MEDIUM BURNISHED STEEL|3|347
Brand#52|STANDARD ANODIZED STEEL|9|347
Brand#53|MEDIUM BRUSHED STEEL|49|347
Brand#54|MEDIUM BRUSHED TIN|36|347
Brand#21|PROMO PLATED NICKEL|9|346
Brand#23|SMALL BURNISHED COPPER|3|346
Brand#34|SMALL BRUSHED TIN|36|346
Brand#35|SMALL BURNISHED COPPER|19|346
Brand#12|PROMO POLISHED BRASS|49|345
Brand#11|LARGE BRUSHED TIN|23|344
Brand#11|MEDIUM ANODIZED STEEL|14|344
Brand#11|STANDARD PLATED TIN|36|344
Brand#12|ECONOMY ANODIZED STEEL|14|344
Brand#12|ECONOMY PLATED STEEL|45|344
Brand#12|MEDIUM BURNISHED COPPER|45|344
Brand#12|MEDIUM BURNISHED TIN|19|344
Brand#12|PROMO BRUSHED TIN|23|344
Brand#12|PROMO PLATED COPPER|19|344
Brand#12|SMALL ANODIZED BRASS|36|344
Brand#12|SMALL POLISHED TIN|9|344
Brand#13|MEDIUM PLATED COPPER|45|344
Brand#13|PROMO POLISHED STEEL|36|344
Brand#13|SMALL POLISHED TIN|9|344
Brand#13|STANDARD BRUSHED TIN|23|344
Brand#13|STANDARD POLISHED COPPER|36|344
Brand#14|LARGE PLATED BRASS|3|344
Brand#14|MEDIUM ANODIZED STEEL|45|344
Brand#14|MEDIUM BURNISHED BRASS|19|344
Brand#14|MEDIUM BURNISHED STEEL|19|344
Brand#14|PROMO POLISHED NICKEL|19|344
Brand#15|MEDIUM PLATED STEEL|14|344
Brand#15|STANDARD ANODIZED BRASS|23|344
Brand#15|STANDARD BURNISHED TIN|19|344
Brand#21|ECONOMY ANODIZED COPPER|45|344
Brand#21|MEDIUM BRUSHED BRASS|14|344
Brand#21|PROMO ANODIZED TIN|23|344
Brand#21|SMALL PLATED TIN|19|344
Brand#21|STANDARD ANODIZED BRASS|14|344
Brand#22|ECONOMY BRUSHED NICKEL|23|344
Brand#22|MEDIUM PLATED COPPER|45|344
Brand#22|PROMO BRUSHED BRASS|23|344
Brand#23|ECONOMY ANODIZED TIN|45|344
Brand#23|ECONOMY BURNISHED STEEL|45|344
Brand#23|ECONOMY POLISHED STEEL|45|344
Brand#24|LARGE PLATED TIN|23|344
Brand#24|LARGE POLISHED COPPER|9|344
Brand#24|PROMO ANODIZED NICKEL|49|344
Brand#24|PROMO BRUSHED TIN|36|344
Brand#24|PROMO POLISHED COPPER|14|344
Brand#25|LARGE PLATED BRASS|19|344
Brand#25|LARGE POLISHED TIN|14|344
Brand#25|STANDARD BRUSHED TIN|36|344
Brand#25|STANDARD BURNISHED COPPER|9|344
Brand#31|MEDIUM ANODIZED COPPER|36|344
Brand#31|MEDIUM BURNISHED BRASS|45|344
Brand#31|MEDIUM BURNISHED COPPER|49|344
Brand#31|MEDIUM PLATED NICKEL|9|344
Brand#31|PROMO BURNISHED NICKEL|19|344
Brand#31|STANDARD BRUSHED NICKEL|19|344
Brand#31|STANDARD PLATED NICKEL|23|344
Brand#32|LARGE PLATED COPPER|19|344
Brand#32|LARGE PLATED STEEL|19|344
Brand#32|LARGE POLISHED COPPER|36|344
Brand#32|MEDIUM ANODIZED BRASS|23|344
Brand#32|SMALL BRUSHED STEEL|14|344
Brand#32|STANDARD POLISHED COPPER|45|344
