channel|i_brand_id|i_class_id|i_category_id|sum_sales|number_sales
catalog|7015006|15||738.73|15
catalog|6010003|2||117.47|3
catalog|9013012|3||607.37|9
catalog|6009008|10||66.71|3
catalog|9005005|5||483.54|8
catalog|9012005|4||233.98|6
catalog|6009006|1||241.01|3
catalog|9015012|5||261.08|5
catalog|10013017|11||292.15|6
catalog|1002002|7||390.50|9
catalog|2004002|1||531.77|7
catalog|7006003|6||354.82|10
catalog|10004011|4||659.11|14
catalog|10004003|15||233.01|2
catalog|10016012|3||671.79|10
catalog|8002007|6||148.69|5
catalog|2003001|4||1391.77|32
catalog|6009004|3||356.91|8
catalog|8010004|10||2729.17|50
catalog|4003001|5||290.36|5
catalog|10004016|3||435.01|9
catalog|7010008|8||516.14|7
catalog|4002001|10||780.81|17
catalog|10008012|4||271.11|4
catalog|9011006|2||209.11|3
catalog|10008005|8||447.20|8
catalog|6005001|3||415.02|11
catalog|10008011|6||61.23|3
catalog|8009007|10||111.66|5
catalog|7014007|6||414.55|5
catalog|10015013|13||514.62|11
catalog|4003002|1||846.15|20
catalog|6005001|7||615.74|9
catalog|7003010|3||957.87|16
catalog|7004009|4||426.35|8
catalog|8002001|13||198.62|8
catalog|8012006|2||80.76|5
catalog|8008009|4||91.42|4
catalog|10014011|10||101.92|4
catalog|7005002|3||231.79|5
catalog|6016002|1||259.28|2
catalog|3004002|14||596.01|11
catalog|6010002|1||249.84|7
catalog|9002012|14||292.37|5
catalog|6015005|16||645.02|10
catalog|8009007|15||426.03|6
catalog|5001001|4||641.79|15
catalog|4001002|10||308.18|4
catalog|9014011|14||318.37|7
catalog|8014009|2||119.86|3
catalog|6006003|7||132.90|8
catalog|10004017|4||337.86|8
catalog|1004001|8||187.06|8
catalog|10011010|4||217.14|4
catalog|8012004|10||217.44|3
catalog|4001001|6||427.46|4
catalog|8014005|9||196.56|1
web|6001005|1||177.72|8
web|10004011|4||65.29|4
web|1004001|2||1065.48|18
web|9005011|5||159.69|3
web|9011012|3||124.81|2
web|10015013|3||125.90|2
web|10002006|8||166.77|3
web|8004004|12||175.56|4
web|10015015|15||793.09|12
web|10012010|12||202.84|6
web|4001002|16||208.06|5
web|10016009|16||438.95|7
catalog|6004006|2||347.48|7
catalog|2003002|14||130.16|4
catalog|7004003|3||351.29|8
catalog|8005004|4||141.05|2
catalog|9016003|14||242.39|4
catalog|8002008|12||424.04|7
catalog|8016003|15||266.94|4
catalog|9012009|3||76.28|3
web|6011007|11||950.30|13
web|8004005|13||145.82|4
web|7006004|10||159.14|3
web|8005005|3||203.73|5
catalog|8011010|16||71.18|5
catalog|10009010|9||567.74|8
catalog|9011005|1||546.16|6
catalog|6008004|1||183.24|3
catalog|3001001|15||221.21|5
catalog|6003003|15||239.38|4
catalog|9008004|8||1035.58|24
catalog|2004002|9||62.85|4
web|8008009|8||158.72|3
web|10001014|1||303.74|5
catalog|7003004|3||1194.58|24
catalog|10004010|1||247.81|6
catalog|10013011|16||526.96|8
catalog|6016001|9||180.73|3
catalog|8011006|1||186.72|5
catalog|10001014|2||212.98|6
catalog|9014011|4||217.11|5
catalog|4001002|12||238.51|4
catalog|9005010|5||263.99|4
catalog|7006004|1||332.44|6
catalog|10003009|3||1204.96|19
catalog|6016006|3||457.15|8
catalog|10003015|3||558.66|12
catalog|4004002|11||657.21|12
catalog|3003002|12||660.51|18
catalog|7016002|16||598.67|17
catalog|9013005|13||518.91|15
catalog|7016001|3||84.85|2
catalog|6007006|4||194.77|6
catalog|10008013|4||209.42|4
catalog|7012005|11||357.13|4
catalog|6005008|5||1890.02|36
catalog|7003005|4||202.92|7
catalog|10009011|9||219.97|6
catalog|6012006|12||2752.92|46
catalog|6002007|3||177.14|2
catalog|9012009|16||138.96|5
catalog|7008010|2||176.68|5
catalog|2002002|6||156.32|5
catalog|10010009|10||478.76|17
catalog|8001005|4||565.69|12
catalog|9010009|3||137.82|3
catalog|1001001|8||490.30|13
catalog|7008003|16||259.39|5
catalog|6006004|6||719.65|12
catalog|8008009|5||816.53|7
catalog|5004001|8||1009.98|23
catalog|7011010|2||155.68|3
catalog|3003002|6||211.51|3
catalog|2004002|13||252.76|5
catalog|9013012|4||227.42|3
catalog|1002001|13||58.94|3
catalog|8016001|4||101.85|2
catalog|6004007|3||118.30|3
catalog|9005005|3||203.28|4
web|7016001|1||177.92|5
web|9013006|3||60.58|3
web|2002001|16||903.71|13
web|10010007|10||185.79|3
web|10002014|1||241.67|5
catalog|1003002|15||60.58|2
catalog|6005004|6||366.33|5
catalog|9015011|6||165.92|2
catalog|9005012|2||217.68|3
web|6007003|7||358.77|8
web|10013007|13||729.95|16
web|8001001|1||802.94|13
web|3003001|11||656.17|12
catalog|10014013|14||779.70|15
catalog|9012004|2||215.24|8
catalog|6006008|2||500.30|7
catalog|10007010|7||619.97|9
catalog|2002001|9||56.99|2
web|8009001|9||355.29|10
web|7008003|8||218.83|4
web|1003001|11||563.74|11
catalog|7014001|8||128.75|4
catalog|9002011|1||212.85|4
web|7009005|7||131.07|4
catalog|6007005|8||246.48|5
catalog|9012011|12||265.55|8
catalog|6016001|16||511.56|8
catalog|7010009|10||242.01|4
catalog|8007007|4||603.20|7
catalog|7004007|4||418.21|8
catalog|8004005|14||285.58|6
catalog|7001006|4||410.97|9
catalog|1003001|12||466.04|15
catalog|10007006|2||277.24|5
catalog|6013006|3||84.54|3
catalog|4003001|6||177.72|4
catalog|8010002|1||74.63|4
catalog|9008011|13||80.59|4
catalog|9014005|1||86.87|2
web|9010003|10||518.83|14
catalog|8016001|16||215.95|2
catalog|3004002|13||74.75|2
catalog|9009005|9||285.72|5
catalog|4004002|15||168.60|4
web|7011005|1||168.29|4
web|7015003|8||232.47|4
catalog|6012001|12||208.69|5
catalog|8014006|3||222.28|7
catalog|9001009|1||667.99|12
catalog|10012015|4||357.47|5
catalog|4003002|4||1573.10|33
catalog|2004001|6||369.74|11
catalog|6001002|1||1820.76|27
catalog|10014011|2||295.73|7
catalog|9015003|4||607.61|13
catalog|6011003|12||242.23|6
catalog|9008005|8||228.84|6
catalog|7005004|1||253.89|7
web|10001010|8||159.58|4
catalog|10015016|15||156.90|3
catalog|3004001|13||349.19|5
web|8014007|14||396.92|9
web|7012001|11||156.51|4
catalog|9012004|1||508.81|9
catalog|6005004|5||1566.04|22
catalog|5003001|10||189.26|5
catalog|9003011|3||225.30|3
catalog|8011007|3||732.57|12
catalog|6004006|4||3005.05|49
catalog|7010010|1||317.41|9
catalog|7008001|3||102.57|5
catalog|1002002|6||394.16|5
catalog|3003002|14||134.85|6
catalog|10010016|2||127.62|3
catalog|10001003|1||235.92|6
catalog|1002002|12||50.00|2
catalog|6010005|13||69.39|2
catalog|10008006|8||189.51|3
catalog|8007002|3||79.50|3
catalog|7006009|6||176.08|5
catalog|6008007|4||319.21|7
catalog|1001002|5||401.39|9
catalog|8008007|14||375.62|5
catalog|8015001|1||137.85|3
catalog|7013001|4||217.30|5
web|1003001|2||156.16|4
catalog|8013003|7||285.26|6
catalog|7016006|4||70.19|4
catalog|9016004|8||288.00|4
catalog|6013006|11||308.02|5
catalog|2001002|11||767.18|11
catalog|6014005|14||77.14|2
catalog|7012001|9||130.22|3
web|10002017|3||205.20|7
web|9016009|16||50.92|2
catalog|10007015|9||231.30|4
catalog|10013014|3||215.13|4
catalog|10013012|3||219.20|6
web|3004001|3||868.44|14
catalog|10014003|4||178.38|3
catalog|8004005|6||134.29|4
catalog|2004001|12||400.40|13
catalog|9014004|2||199.93|4
catalog|5001001|12||741.99|9
catalog|10016012|7||173.74|5
web|2001001|1||6764.40|136
catalog|8009009|8||306.24|6
catalog|1002001|9||209.00|6
catalog|10012008|4||104.79|6
catalog|6015007|5||335.94|4
catalog|9004003|3||516.84|7
catalog|6011002|4||153.30|5
catalog|8005006|8||383.06|6
catalog|6010008|2||119.81|3
catalog|8015002|4||65.14|2
web|2001002|3||1077.56|21
web|9002005|12||50.03|3
web|6005001|3||200.76|4
web|4001001|4||524.93|9
web|7011001|11||142.69|6
web|10013006|2||51.22|2
web|10011017|3||53.18|2
web|10013012|3||103.39|3
web|9015003|3||143.42|1
web|7013004|2||161.75|2
web|10006017|6||326.13|6
web|7012001|12||633.02|15
web|10001008|1||380.68|6
web|9011003|4||535.92|5
web|4004002|11||549.02|10
web|5004001|4||7426.90|142
web|2004002|4||14171.09|287
web|9008010|5||53.10|1
web|7010008|10||171.84|7
web|3001001|2||1123.88|17
web|8008008|8||580.62|12
web|7016010|16||596.87|17
web|9014004|14||238.56|7
web|10002010|7||214.31|7
web|7002006|2||1958.16|35
web|10016002|1||70.33|3
web|8007007|7||334.13|4
web|4003002|7||106.05|2
web|8014006|14||158.60|5
web|8005003|3||247.85|5
web|10014006|14||405.47|6
web|7013002|13||1238.33|24
web|7012002|12||1492.18|32
web|10015003|7||122.04|4
web|8010006|13||201.85|3
web|9016008|16||585.02|12
web|9014010|14||668.81|8
web|10014011|2||351.66|3
web|6016004|16||378.35|15
web|7015006|15||477.33|7
web|8016004|16||702.87|16
web|10013016|1||183.22|3
web|5002002|15||166.64|4
web|6003008|3||1281.69|28
web|7014007|14||173.92|3
web|10003005|3||770.07|9
web|6009001|9||274.22|7
web|8012006|4||155.11|6
web|6002007|3||118.18|2
web|9009010|1||224.45|3
web|5001001|3||1352.43|24
web|3003002|2||1264.09|23
web|7009007|9||696.27|11
web|8012003|4||563.85|5
web|10005006|5||583.44|10
web|1002001|6||183.84|2
web|7004001|1||289.78|4
web|6014005|1||52.25|1
web|7014008|13||80.64|2
web|6016006|13||106.26|3
web|7015007|15||243.98|5
web|3003002|1||831.45|13
web|6009002|9||1198.61|23
web|9008002|8||1742.57|30
web|10005004|5||60.81|4
web|2004002|9||66.49|2
web|7013010|13||713.40|17
web|10016002|4||260.90|6
web|9007003|7||552.43|10
web|7006008|6||830.83|16
web|9011010|4||103.11|3
web|8009008|9||1119.41|20
web|8013010|8||97.56|2
web|8006002|2||363.63|5
web|10015010|15||400.08|4
web|7008010|8||1040.08|20
web|3002001|9||427.12|9
web|6008005|8||192.78|2
web|7009004|9||1245.20|24
web|8013002|10||96.71|4
web|8005005|5||150.07|4
web|10010003|10||185.52|3
web|6010006|1||57.36|4
web|6004008|4||1073.01|23
web|6016004|7||230.78|6
web|9010005|10||339.53|5
web|9006009|7||83.19|2
web|9012009|12||537.42|9
web|10011013|10||184.40|3
web|7011005|11||401.52|7
web|3004002|16||365.09|10
web|8009002|9||1154.07|30
web|8010010|10||1111.43|15
web|8010002|10||1209.08|24
web|7009006|11||55.79|2
web|9015003|15||223.90|7
web|4002002|2||17776.60|336
web|6008004|8||859.57|19
web|8003006|12||76.28|2
web|10006013|6||1177.17|20
web|5001001|11||75.24|1
web|9007004|7||403.65|7
web|1004002|1||710.57|13
web|10006002|1||609.18|6
web|10015001|15||515.69|10
web|8012005|15||66.91|3
web|2004002|6||146.19|7
web|6005005|5||874.44|11
web|8007002|7||547.76|16
web|10014017|14||1037.51|14
web|7003010|3||1242.18|16
web|10012002|5||141.46|2
web|8010005|8||605.77|7
web|9003006|3||616.73|12
web|5004002|10||666.20|19
web|1004002|7||104.94|3
web|10010014|10||503.14|12
web|6013003|4||150.25|5
web|7014007|2||115.85|2
web|5004002|4||16965.47|338
web|4002001|2||7427.63|138
web|9006008|6||957.82|19
web|9014004|6||225.85|3
web|5003001|4||909.12|21
web|10004004|4||659.95|8
web|10009017|9||677.54|11
web|8012006|3||250.33|3
web|9016012|1||250.75|3
web|8011006|11||253.53|4
web|9016003|16||374.39|7
web|6001001|6||267.19|6
web|9008003|3||359.49|11
web|4002001|4||549.01|7
web|7002002|4||274.30|3
web|7016003|1||275.00|8
web|6012007|3||283.17|4
web|7013006|13||294.84|11
web|5003002|6||297.96|5
web|10010010|8||312.26|5
web|9011003|3||317.84|5
web|8011003|4||501.57|8
web|1002002|11||325.21|4
web|8014010|14||326.48|4
web|8008003|7||329.27|4
web|9015006|3||330.83|6
web|7009009|9||512.06|6
web|10016012|13||349.34|3
web|3001002|3||373.67|7
web|5002001|16||392.81|7
web|10009007|9||412.92|7
web|7015002|3||421.30|6
web|10008005|8||443.33|4
web|8005004|5||484.31|8
web|10001007|1||497.07|10
web|10011008|11||546.87|4
web|9011004|11||582.72|9
web|7008002|8||605.69|12
web|6011002|11||609.37|15
web|8002005|1||810.66|9
web|1001002|4||670.79|12
web|8003006|3||698.86|13
web|10016010|16||704.47|11
web|9014002|14||771.83|17
web|8010008|10||818.99|11
web|4002002|1||903.59|9
web|6007004|7||955.72|18
web|6007008|7||965.03|16
web|8015010|15||1054.88|14
web|8016002|16||1176.37|20
web|7012006|12||1268.81|19
web|6008004|4||57.35|2
web|6010003|12||74.72|2
web|8010007|3||78.40|2
web|8011008|11||100.06|4
web|10003010|9||101.43|5
web|6012003|9||114.32|3
web|8004001|4||195.57|8
web|9012004|12||119.41|4
web|1003002|14||121.89|3
web|8008004|3||154.03|3
web|9014006|6||184.70|4
web|8014008|14||185.02|3
web|8015009|15||388.54|12
web|10004005|4||246.87|5
web|7013003|13||266.85|6
web|10002007|2||221.54|4
web|6015003|4||227.23|5
web|3003002|7||231.20|3
web|3002001|7||553.48|9
web|10013016|13||243.09|6
web|7003002|14||243.63|3
web|6002003|4||263.48|5
web|4004002|8||278.72|5
web|10009007|6||278.92|4
web|9007003|14||307.39|4
web|2002001|3||763.53|16
web|10002017|2||330.85|5
web|7013008|13||473.24|14
web|8013006|13||1492.18|21
web|6011003|4||45.18|3
web|8013008|3||51.12|2
web|8015005|4||51.34|3
web|10013006|3||53.89|2
web|7011010|8||68.66|3
web|2003002|6||76.80|4
web|4001002|12||88.42|3
web|7014002|15||111.60|2
web|9011005|2||116.63|4
web|2004001|16||126.21|3
web|10010002|1||134.91|5
web|10001013|1||144.92|3
web|10008007|9||147.66|2
web|10011016|4||160.08|2
web|8007009|1||175.61|6
web|10015003|12||204.13|2
web|7004009|4||239.55|4
web|5002002|13||251.43|4
web|3002001|8||275.60|4
web|10015017|15||344.84|7
web|6010002|3||416.05|4
web|10002008|2||416.49|8
web|6015006|3||474.85|6
web|10012015|4||502.97|6
web|5001002|4||529.63|11
web|9004003|4||712.09|11
web|8004002|4||772.51|8
web|5004002|2||799.27|15
web|7011003|11||107.09|3
web|3002001|12||109.14|2
web|5004002|13||123.51|3
web|8006002|4||182.96|4
web|7001001|6||195.97|7
web|10011015|7||220.80|1
web|8010005|10||51.23|1
web|7001008|4||155.49|4
web|6008006|3||266.78|8
web|10011011|11||332.06|5
web|9015006|15||345.58|5
web|8014006|3||47.68|2
web|9012011|5||191.48|5
web|6011006|3||119.20|3
web|9014009|3||144.03|4
web|8003003|1||303.70|7
web|2002001|15||181.03|3
web|10008003|9||280.66|4
web|9005005|4||92.28|5
web|7014005|14||327.12|5
web|1002001|1||632.34|17
web|8007005|8||317.75|7
web|9016010|16||518.38|10
web|7008010|14||133.61|2
web|7012004|1||172.98|5
web|8016010|9||182.60|4
web|8016006|16||1049.00|19
web|9013003|13||159.22|5
web|3001001|7||223.98|3
web|9012003|4||77.70|3
web|10005005|5||434.19|6
web|1003002|6||125.66|4
web|7014007|6||45.84|2
web|8005002|4||47.43|1
web|10001008|4||47.73|3
web|7011001|3||52.19|2
web|10010007|3||58.73|3
web|7005005|5||453.25|8
web|8006009|4||72.18|2
web|7006008|4||72.54|2
web|8014010|15||73.01|2
web|6008003|14||73.57|2
web|6001003|3||74.55|1
web|3004001|2||550.59|8
web|9012003|5||80.34|4
web|10008014|2||81.90|1
web|8007010|8||82.95|3
web|2002001|10||175.67|7
web|10014013|3||86.42|3
web|2004002|8||87.10|2
web|6015005|5||89.00|1
web|8011005|11||188.21|5
web|8003007|7||90.55|2
web|8012009|12||91.00|1
web|6008001|3||93.00|1
web|8015009|1||94.32|2
web|6015002|4||94.53|1
web|9014011|13||102.77|4
web|8002001|8||103.32|1
web|8003003|3||107.10|1
web|9016012|9||107.11|2
web|10011004|11||107.47|3
web|6016002|2||107.64|2
web|3002002|11||113.31|2
web|8015001|2||121.20|2
web|10008011|8||126.18|4
web|8015003|4||127.21|3
web|6013004|4||129.56|2
web|6004001|4||132.24|3
web|1001002|12||135.78|1
web|9009004|12||136.09|3
web|9003012|3||136.80|2
web|9012011|6||137.16|2
web|8005010|13||139.15|2
web|8010003|11||144.84|3
web|4002002|5||150.50|5
web|5001001|6||151.55|3
web|8012009|15||155.38|3
web|8008005|11||156.38|2
web|7011006|1||156.58|2
web|6015007|5||159.97|4
web|7009009|3||163.32|3
web|7005003|5||163.62|3
web|9009005|11||165.57|3
web|6003001|14||168.66|3
web|10009002|9||184.23|3
web|10008016|8||194.97|5
web|2001001|6||200.76|1
web|8015007|2||202.10|2
web|1004001|13||202.24|3
web|10006016|6||203.99|4
web|10002007|4||216.54|2
web|2003001|5||218.02|2
web|2003001|10||219.39|2
web|9004003|15||226.33|4
web|2002001|9||227.05|1
web|10011014|16||233.50|2
web|3003002|6||234.42|3
web|8012005|3||236.30|3
web|6011003|11||241.05|4
web|9016003|13||241.77|3
web|10010008|10||248.24|2
web|6012007|1||251.68|5
web|10012011|2||254.10|2
web|10012012|4||261.18|4
web|7014005|3||266.36|2
web|10006017|4||269.45|6
web|2003002|12||270.35|3
web|9004010|12||289.18|5
web|6016005|6||292.04|4
web|1004001|8||301.67|3
web|4004001|8||364.05|5
web|6012007|4||313.30|4
web|7014001|10||324.80|5
web|6002004|16||334.36|3
web|6012003|12||359.51|3
web|2002001|11||426.99|6
web|8001003|2||367.07|3
web|9002006|6||491.99|5
web|7007010|3||529.26|5
web|7007006|7||620.61|10
web|9011012|11||679.74|9
web|10011010|11||924.76|18
web|7002009|2||339.42|6
web|2002001|14||75.06|2
web|10007009|3||76.05|1
web|1003001|1||388.68|7
web|6007002|3||308.63|7
web|10005001|5||1133.71|19
web|3004002|11||436.08|7
web|7016008|16||532.66|12
web|8015003|15||766.73|11
web|8011003|11||778.59|11
web|10008010|8||1072.01|16
web|9002010|16||57.00|1
web|10013010|1||62.45|3
web|4004001|7||62.66|2
web|2004001|13||63.36|1
web|3002002|10||83.14|3
web|6005001|5||190.49|7
web|10013013|13||130.28|2
web|9006006|3||143.64|4
web|7014004|1||187.41|5
web|3001002|9||237.65|5
web|5002001|15||253.65|1
web|10003017|3||396.74|10
web|7010005|3||532.40|9
web|7008001|8||755.56|14
web|7004008|4||1300.34|22
web|10016007|16||320.74|9
web|9006010|6||90.52|2
web|7001008|14||141.40|2
web|9003003|3||654.55|14
web|9013005|13||361.79|8
web|1001001|9||389.05|5
web|3001001|9||715.72|13
web|6005006|2||66.20|4
web|8013004|13||447.34|7
web|10002009|15||134.39|2
web|2004002|10||174.53|4
web|9010009|4||101.66|2
web|6014007|14||104.77|2
web|3001002|8||137.95|4
web|7016007|16||286.52|5
web|10016012|16||48.19|1
web|10006007|2||60.30|2
web|7015002|9||68.84|3
web|8014009|14||236.87|5
web|8008010|4||83.03|3
web|4001001|5||86.55|2
web|10005008|5||90.15|2
web|6007006|3||92.63|3
web|8007009|9||92.69|3
web|8004003|4||232.42|4
web|10001011|2||120.46|2
web|6015005|2||409.17|4
web|6015007|6||144.00|4
web|7016009|16||421.32|6
web|8011002|2||158.38|3
web|9008003|14||161.70|3
web|8006002|1||167.71|2
web|6012001|2||177.04|3
web|9012009|16||177.95|3
web|9013006|13||181.46|3
web|6011006|4||181.50|4
web|9013010|13||193.08|6
web|6003007|4||217.01|4
web|9009003|9||218.40|3
web|8012008|3||228.63|5
web|9016012|16||492.73|9
web|4002002|7||56.35|2
web|6009008|11||250.66|3
web|6010008|10||290.24|5
web|5004001|7||427.69|9
web|10016008|16||328.82|5
web|5001002|3||344.90|7
web|4003002|11||357.49|7
web|10003014|3||675.86|12
web|7006006|6||710.34|12
web|9002008|2||1040.61|19
web|10004015|4||459.11|11
web|9002009|2||80.75|1
web|5004002|6||190.28|7
web|8003007|3||206.56|4
web|7006009|4||278.23|5
web|4001001|12||289.43|5
web|7003008|3||300.44|11
web|9002006|2||316.09|8
web|8004006|4||502.42|9
web|6015004|9||54.77|3
web|7010002|4||87.20|3
web|7014009|14||427.56|9
web|6001002|12||118.73|5
web|10009008|9||364.90|6
web|6005004|2||291.46|5
web|7003010|2||358.13|8
web|9009006|6||62.06|2
web|8005005|10||136.25|2
web|8012008|12||587.12|19
web|10015011|15||104.46|5
web|6009008|6||318.73|7
web|10010015|4||259.30|4
web|8015008|6||223.75|4
web|7013009|2||333.46|4
web|4003002|2||728.78|15
web|8004006|11||111.94|2
web|6010001|10||512.44|10
web|6005007|7||66.74|1
web|1002001|16||82.86|2
web|8005003|5||284.03|6
web|6003001|3||576.90|13
web|6009007|9||266.91|6
web|10005007|5||175.63|3
web|8014001|14||180.15|4
web|7014008|1||201.45|3
web|6015008|4||246.97|3
web|7004004|13||78.55|2
web|10013010|13||129.09|2
web|10016009|4||130.19|3
web|4002002|11||252.84|5
web|7010010|10||449.21|8
web|7008002|4||77.73|2
web|10009004|9||149.60|2
web|8016006|11||68.28|4
web|6014002|6||386.89|5
web|10007003|7||435.39|6
web|6001007|1||49.11|3
web|8001008|2||123.51|2
web|7016001|16||189.60|3
web|2001002|11||248.49|5
web|7002001|2||371.58|9
web|10005003|5||685.14|8
web|6012005|2||407.44|3
web|8004009|2||261.71|7
web|6006007|4||249.60|4
web|8014004|14||708.97|17
web|9004012|4||520.09|9
web|2003002|11||578.04|8
web|10012011|6||67.90|3
web|6007003|1||81.90|2
web|6010002|1||86.60|3
web|7008007|8||116.16|2
web|6005002|4||128.75|2
web|7005002|3||355.18|5
web|7002007|2||414.77|4
web|10012003|12||103.82|3
web|10008013|4||217.14|3
web|8004006|1||287.35|6
web|10010005|10||566.07|12
web|8008002|6||343.14|2
web|8010007|1||602.31|11
web|10015006|3||117.15|4
web|8013008|13||346.13|7
web|9014009|2||202.92|6
web|3003002|13||163.96|3
web|9014012|14||85.96|3
web|9005003|4||326.09|6
web|7006007|4||80.08|2
web|10012013|12||201.00|3
web|6001005|14||158.73|2
web|8016001|4||221.79|3
web|3003002|16||431.05|6
web|8009003|1||277.52|4
web|6010008|2||369.97|6
web|9014006|14||530.22|9
web|10012012|12||1022.74|19
web|8011001|2||82.80|1
web|9004006|4||103.49|3
web|7004005|4||176.74|4
web|9009006|2||136.88|4
web|8013006|2||145.95|3
web|7002002|11||152.30|3
web|7012003|9||167.99|4
web|10006012|1||168.33|5
web|4004001|9||169.49|2
web|10013010|5||173.56|3
web|10013017|11||202.41|5
web|7006002|6||218.68|2
web|8012008|4||220.70|5
web|10014009|14||245.00|6
web|10012012|14||266.61|4
web|9007010|7||268.68|3
web|5001001|14||277.27|4
web|7011006|11||318.43|8
web|6015005|6||356.62|5
web|2001002|2||418.14|8
web|10015003|15||432.49|8
web|10012001|4||51.60|1
